v1	V(n003)
3.140000000000127e+000	-1.311545e+001
3.120000000000127e+000	-1.311545e+001
3.100000000000127e+000	-1.311545e+001
3.080000000000127e+000	-1.311545e+001
3.060000000000127e+000	-1.311545e+001
3.040000000000127e+000	-1.311545e+001
3.020000000000127e+000	-1.311545e+001
3.000000000000127e+000	-1.311545e+001
2.980000000000127e+000	-1.311545e+001
2.960000000000127e+000	-1.311545e+001
2.940000000000127e+000	-1.311545e+001
2.920000000000127e+000	-1.311545e+001
2.900000000000127e+000	-1.311545e+001
2.880000000000127e+000	-1.311545e+001
2.860000000000127e+000	-1.311545e+001
2.840000000000127e+000	-1.311545e+001
2.820000000000127e+000	-1.311545e+001
2.800000000000127e+000	-1.311545e+001
2.780000000000127e+000	-1.311545e+001
2.760000000000127e+000	-1.311545e+001
2.740000000000127e+000	-1.311545e+001
2.720000000000127e+000	-1.311545e+001
2.700000000000127e+000	-1.311545e+001
2.680000000000127e+000	-1.311545e+001
2.660000000000127e+000	-1.311545e+001
2.640000000000127e+000	-1.311545e+001
2.620000000000127e+000	-1.311545e+001
2.600000000000127e+000	-1.311545e+001
2.580000000000127e+000	-1.311545e+001
2.560000000000127e+000	-1.311545e+001
2.540000000000127e+000	-1.311545e+001
2.520000000000127e+000	-1.311545e+001
2.500000000000127e+000	-1.311545e+001
2.480000000000127e+000	-1.311545e+001
2.460000000000127e+000	-1.311545e+001
2.440000000000127e+000	-1.311545e+001
2.420000000000127e+000	-1.311545e+001
2.400000000000127e+000	-1.311545e+001
2.380000000000127e+000	-1.311545e+001
2.360000000000126e+000	-1.311545e+001
2.340000000000126e+000	-1.311545e+001
2.320000000000126e+000	-1.311545e+001
2.300000000000126e+000	-1.311545e+001
2.280000000000126e+000	-1.311545e+001
2.260000000000126e+000	-1.311545e+001
2.240000000000126e+000	-1.311545e+001
2.220000000000126e+000	-1.311545e+001
2.200000000000126e+000	-1.311545e+001
2.180000000000126e+000	-1.311545e+001
2.160000000000126e+000	-1.311545e+001
2.140000000000126e+000	-1.311545e+001
2.120000000000126e+000	-1.311545e+001
2.100000000000126e+000	-1.311545e+001
2.080000000000126e+000	-1.311545e+001
2.060000000000126e+000	-1.311545e+001
2.040000000000126e+000	-1.311545e+001
2.020000000000126e+000	-1.311545e+001
2.000000000000126e+000	-1.311545e+001
1.980000000000126e+000	-1.311545e+001
1.960000000000126e+000	-1.311545e+001
1.940000000000126e+000	-1.311545e+001
1.920000000000126e+000	-1.311545e+001
1.900000000000126e+000	-1.311545e+001
1.880000000000126e+000	-1.311545e+001
1.860000000000126e+000	-1.311545e+001
1.840000000000126e+000	-1.311545e+001
1.820000000000126e+000	-1.311545e+001
1.800000000000126e+000	-1.311545e+001
1.780000000000126e+000	-1.311545e+001
1.760000000000126e+000	-1.311545e+001
1.740000000000126e+000	-1.311545e+001
1.720000000000126e+000	-1.311545e+001
1.700000000000126e+000	-1.311545e+001
1.680000000000126e+000	-1.311545e+001
1.660000000000126e+000	-1.311545e+001
1.640000000000126e+000	-1.311545e+001
1.620000000000126e+000	-1.311545e+001
1.600000000000126e+000	-1.311545e+001
1.580000000000126e+000	-1.311545e+001
1.560000000000126e+000	-1.311545e+001
1.540000000000126e+000	-1.311545e+001
1.520000000000126e+000	-1.311545e+001
1.500000000000126e+000	-1.311545e+001
1.480000000000126e+000	-1.311545e+001
1.460000000000126e+000	-1.311545e+001
1.440000000000126e+000	-1.311545e+001
1.420000000000126e+000	-1.311545e+001
1.400000000000126e+000	-1.311545e+001
1.380000000000126e+000	-1.311545e+001
1.360000000000126e+000	-1.311545e+001
1.340000000000126e+000	-1.311545e+001
1.320000000000126e+000	-1.311545e+001
1.300000000000126e+000	-1.311545e+001
1.280000000000126e+000	-1.311545e+001
1.260000000000126e+000	-1.311545e+001
1.240000000000125e+000	-1.311545e+001
1.220000000000125e+000	-1.311545e+001
1.200000000000125e+000	-1.311545e+001
1.180000000000125e+000	-1.311545e+001
1.160000000000125e+000	-1.311545e+001
1.140000000000125e+000	-1.311545e+001
1.120000000000125e+000	-1.311545e+001
1.100000000000125e+000	-1.311545e+001
1.080000000000125e+000	-1.311545e+001
1.060000000000125e+000	-1.311545e+001
1.040000000000125e+000	-1.311545e+001
1.020000000000125e+000	-1.311545e+001
1.000000000000125e+000	-1.311545e+001
9.800000000001252e-001	-1.311545e+001
9.600000000001252e-001	-1.311545e+001
9.400000000001252e-001	-1.311545e+001
9.200000000001252e-001	-1.311545e+001
9.000000000001251e-001	-1.311545e+001
8.800000000001251e-001	-1.311545e+001
8.600000000001251e-001	-1.311545e+001
8.400000000001251e-001	-1.311545e+001
8.200000000001251e-001	-1.311545e+001
8.000000000001251e-001	-1.311545e+001
7.800000000001250e-001	-1.311545e+001
7.600000000001250e-001	-1.311545e+001
7.400000000001250e-001	-1.311545e+001
7.200000000001250e-001	-1.311545e+001
7.000000000001250e-001	-1.311545e+001
6.800000000001250e-001	-1.311545e+001
6.600000000001249e-001	-1.311545e+001
6.400000000001249e-001	-1.311545e+001
6.200000000001249e-001	-1.311545e+001
6.000000000001249e-001	-1.311545e+001
5.800000000001249e-001	-1.311545e+001
5.600000000001248e-001	-1.311545e+001
5.400000000001248e-001	-1.311545e+001
5.200000000001248e-001	-1.311545e+001
5.000000000001248e-001	-1.311545e+001
4.800000000001248e-001	-1.311545e+001
4.600000000001248e-001	-1.311545e+001
4.400000000001247e-001	-1.311545e+001
4.200000000001247e-001	-1.311545e+001
4.000000000001247e-001	-1.311545e+001
3.800000000001247e-001	-1.311545e+001
3.600000000001247e-001	-1.311545e+001
3.400000000001247e-001	-1.311545e+001
3.200000000001246e-001	-1.311545e+001
3.000000000001246e-001	-1.311545e+001
2.800000000001246e-001	-1.311545e+001
2.600000000001246e-001	-1.311545e+001
2.400000000001246e-001	-1.311545e+001
2.200000000001246e-001	-1.311545e+001
2.000000000001246e-001	-1.311545e+001
1.800000000001246e-001	-1.311545e+001
1.600000000001246e-001	-1.311545e+001
1.400000000001246e-001	-1.311545e+001
1.200000000001246e-001	-1.311545e+001
1.000000000001246e-001	-1.311545e+001
8.000000000012462e-002	-1.311545e+001
6.000000000012462e-002	-1.311545e+001
4.000000000012462e-002	-1.311545e+001
2.000000000012462e-002	-1.311545e+001
1.246155956202699e-013	-1.311545e+001
-1.999999999987539e-002	-1.311545e+001
-3.999999999987539e-002	-1.311545e+001
-5.999999999987539e-002	-1.311545e+001
-7.999999999987539e-002	-1.311545e+001
-9.999999999987540e-002	-1.311545e+001
-1.199999999998754e-001	-1.311545e+001
-1.399999999998754e-001	-1.311545e+001
-1.599999999998754e-001	-1.311545e+001
-1.799999999998754e-001	-1.311545e+001
-1.999999999998754e-001	-1.311545e+001
-2.199999999998754e-001	-1.311545e+001
-2.399999999998753e-001	-1.311545e+001
-2.599999999998753e-001	-1.311545e+001
-2.799999999998754e-001	-1.311545e+001
-2.999999999998754e-001	-1.311545e+001
-3.199999999998754e-001	-1.311545e+001
-3.399999999998754e-001	-1.311545e+001
-3.599999999998754e-001	-1.311545e+001
-3.799999999998754e-001	-1.311545e+001
-3.999999999998755e-001	-1.311545e+001
-4.199999999998755e-001	-1.311545e+001
-4.399999999998755e-001	-1.311545e+001
-4.599999999998755e-001	-1.311545e+001
-4.799999999998755e-001	-1.311545e+001
-4.999999999998755e-001	-1.311545e+001
-5.199999999998756e-001	-1.311545e+001
-5.399999999998756e-001	-1.311545e+001
-5.599999999998756e-001	-1.311545e+001
-5.799999999998756e-001	-1.311545e+001
-5.999999999998756e-001	-1.311545e+001
-6.199999999998757e-001	-1.311545e+001
-6.399999999998757e-001	-1.311545e+001
-6.599999999998757e-001	-1.311545e+001
-6.799999999998757e-001	-1.311545e+001
-6.999999999998757e-001	-1.311545e+001
-7.199999999998757e-001	-1.311545e+001
-7.399999999998758e-001	-1.311545e+001
-7.599999999998758e-001	-1.311545e+001
-7.799999999998758e-001	-1.311545e+001
-7.999999999998758e-001	-1.311545e+001
-8.199999999998758e-001	-1.311545e+001
-8.399999999998759e-001	-1.311545e+001
-8.599999999998759e-001	-1.311545e+001
-8.799999999998759e-001	-1.311545e+001
-8.999999999998759e-001	-1.311545e+001
-9.199999999998759e-001	-1.311545e+001
-9.399999999998759e-001	-1.311545e+001
-9.599999999998760e-001	-1.311545e+001
-9.799999999998760e-001	-1.311545e+001
-9.999999999998760e-001	-1.311545e+001
-1.019999999999876e+000	-1.311545e+001
-1.039999999999876e+000	-1.311545e+001
-1.059999999999876e+000	-1.311545e+001
-1.079999999999876e+000	-1.311545e+001
-1.099999999999876e+000	-1.311545e+001
-1.119999999999876e+000	-1.311545e+001
-1.139999999999876e+000	-1.311545e+001
-1.159999999999876e+000	-1.311545e+001
-1.179999999999876e+000	-1.311545e+001
-1.199999999999876e+000	-1.311545e+001
-1.219999999999876e+000	-1.311545e+001
-1.239999999999876e+000	-1.311545e+001
-1.259999999999876e+000	-1.311545e+001
-1.279999999999876e+000	-1.311545e+001
-1.299999999999876e+000	-1.311545e+001
-1.319999999999876e+000	-1.311545e+001
-1.339999999999876e+000	-1.311545e+001
-1.359999999999876e+000	-1.311545e+001
-1.379999999999876e+000	-1.311545e+001
-1.399999999999876e+000	-1.311545e+001
-1.419999999999876e+000	-1.311545e+001
-1.439999999999876e+000	-1.311545e+001
-1.459999999999876e+000	-1.311545e+001
-1.479999999999876e+000	-1.311545e+001
-1.499999999999876e+000	-1.311545e+001
-1.519999999999876e+000	-1.311545e+001
-1.539999999999876e+000	-1.311545e+001
-1.559999999999876e+000	-1.311545e+001
-1.579999999999876e+000	-1.311545e+001
-1.599999999999876e+000	-1.311545e+001
-1.619999999999876e+000	-1.311545e+001
-1.639999999999876e+000	-1.311545e+001
-1.659999999999877e+000	-1.311545e+001
-1.679999999999877e+000	-1.311545e+001
-1.699999999999877e+000	-1.311545e+001
-1.719999999999877e+000	-1.311545e+001
-1.739999999999877e+000	-1.311545e+001
-1.759999999999877e+000	-1.311545e+001
-1.779999999999877e+000	-1.311545e+001
-1.799999999999877e+000	-1.311545e+001
-1.819999999999877e+000	-1.311545e+001
-1.839999999999877e+000	-1.311545e+001
-1.859999999999877e+000	-1.311545e+001
-1.879999999999877e+000	-1.311545e+001
-1.899999999999877e+000	-1.311545e+001
-1.919999999999877e+000	-1.311545e+001
-1.939999999999877e+000	-1.311545e+001
-1.959999999999877e+000	-1.311545e+001
-1.979999999999877e+000	-1.311545e+001
-1.999999999999877e+000	-1.311545e+001
-2.019999999999877e+000	-1.311545e+001
-2.039999999999877e+000	-1.311545e+001
-2.059999999999877e+000	-1.311545e+001
-2.079999999999877e+000	-1.311545e+001
-2.099999999999877e+000	-1.311545e+001
-2.119999999999877e+000	-1.311545e+001
-2.139999999999877e+000	-1.311545e+001
-2.159999999999877e+000	-1.311545e+001
-2.179999999999877e+000	-1.311545e+001
-2.199999999999877e+000	-1.311545e+001
-2.219999999999877e+000	-1.311545e+001
-2.239999999999877e+000	-1.311545e+001
-2.259999999999877e+000	-1.311545e+001
-2.279999999999877e+000	-1.311545e+001
-2.299999999999877e+000	-1.311545e+001
-2.319999999999877e+000	-1.311545e+001
-2.339999999999877e+000	-1.311545e+001
-2.359999999999877e+000	-1.311545e+001
-2.379999999999877e+000	-1.311545e+001
-2.399999999999877e+000	-1.311545e+001
-2.419999999999877e+000	-1.311545e+001
-2.439999999999877e+000	-1.311545e+001
-2.459999999999877e+000	-1.311545e+001
-2.479999999999877e+000	-1.311545e+001
-2.499999999999877e+000	-1.311545e+001
-2.519999999999877e+000	-1.311545e+001
-2.539999999999877e+000	-1.311545e+001
-2.559999999999877e+000	-1.311545e+001
-2.579999999999877e+000	-1.311545e+001
-2.599999999999877e+000	-1.311545e+001
-2.619999999999877e+000	-1.311545e+001
-2.639999999999877e+000	-1.311545e+001
-2.659999999999877e+000	-1.311545e+001
-2.679999999999877e+000	-1.311545e+001
-2.699999999999877e+000	-1.311545e+001
-2.719999999999877e+000	-1.311545e+001
-2.739999999999877e+000	-1.311545e+001
-2.759999999999877e+000	-1.311545e+001
-2.779999999999877e+000	-1.311545e+001
-2.799999999999877e+000	-1.311545e+001
-2.819999999999877e+000	-1.311545e+001
-2.839999999999877e+000	-1.311545e+001
-2.859999999999877e+000	-1.311545e+001
-2.879999999999877e+000	-1.311545e+001
-2.899999999999877e+000	-1.311545e+001
-2.919999999999877e+000	-1.311545e+001
-2.939999999999877e+000	-1.311545e+001
-2.959999999999877e+000	-1.311545e+001
-2.979999999999877e+000	-1.311545e+001
-2.999999999999877e+000	-1.311545e+001
-3.019999999999877e+000	-1.311545e+001
-3.039999999999878e+000	-1.311545e+001
-3.059999999999878e+000	-1.311545e+001
-3.079999999999878e+000	-1.311545e+001
-3.099999999999878e+000	-1.311545e+001
-3.119999999999878e+000	-1.311545e+001
-3.139999999999878e+000	-1.311545e+001
-3.159999999999878e+000	-1.311545e+001
-3.179999999999878e+000	-1.311545e+001
-3.199999999999878e+000	-1.311545e+001
-3.219999999999878e+000	-1.311545e+001
-3.239999999999878e+000	-1.311545e+001
-3.259999999999878e+000	-1.311545e+001
-3.279999999999878e+000	-1.311545e+001
-3.299999999999878e+000	-1.311545e+001
-3.319999999999878e+000	-1.311545e+001
-3.339999999999878e+000	-1.311545e+001
-3.359999999999878e+000	-1.311545e+001
-3.379999999999878e+000	-1.311545e+001
-3.399999999999878e+000	-1.311545e+001
-3.419999999999878e+000	-1.311545e+001
-3.439999999999878e+000	-1.311545e+001
-3.459999999999878e+000	-1.311545e+001
-3.479999999999878e+000	-1.311545e+001
-3.499999999999878e+000	-1.311545e+001
-3.519999999999878e+000	-1.311545e+001
-3.539999999999878e+000	-1.311545e+001
-3.559999999999878e+000	-1.311545e+001
-3.579999999999878e+000	-1.311545e+001
-3.599999999999878e+000	-1.311545e+001
-3.619999999999878e+000	-1.311545e+001
-3.639999999999878e+000	-1.311545e+001
-3.659999999999878e+000	-1.311545e+001
-3.679999999999878e+000	-1.311545e+001
-3.699999999999878e+000	-1.311545e+001
-3.719999999999878e+000	-1.311545e+001
-3.739999999999878e+000	-1.311545e+001
